SentenceID;Sentences ;Label 
;;
;;
;;
1245;4. di pubblicare il presente atto sul portale istituzionale e sul burl della regione lombardia. il dirigente piero frazzi 122 bollettino ufficiale serie ordinaria n. 9 - lunedì 24 febbraio 2020 d.d.u.o. 18 febbraio 2020 - n. 1988 modifica denominazione dell’ associazione medica italiana di omotossicologia a.m.i.ot. - via durini, 9, milano, in international academy of physiological regulating medicine il drigente della uo personale, professioni del ssr e sistema universitario visto l’ accordo della conferenza stato, regioni e province autonome di trento e bolzano del 7 febbraio 2013 ( « criteri e modalità per la certificazione di qualità della formazione dell’ esercizio dell’ agopuntura, della fitoterapia e dell’ omeopatia da parte dei medici chirurghi, odontoiatri, veterinari e farmacisti » ) che all’ art. 7 ha stabilito:;1
1246;"3 ) l’ accreditamento è rilasciato dalla regione in cui l’ ente ha la sede legale e ha valore nazionale. richiamata la nota di chiarimenti del ministero della salute, del 24 luglio 2014 protocollo dgprof 40978, avente come oggetto « accordo tra il governo, le regioni e le province autonome di trento e di bolzano concernente i criteri e le modalità per la certificazione di qualità della formazione e dell’ esercizio dell’ agopuntura, della fitoterapia, dell’ omeopatia, da parte dei medici chirurghi, degli odontoiatri, dei medici veterinari e dei farmacisti, stipulato in data 7 febbraio 2013 ( rep. atti n. 54 / csr ) »;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1262;impegno pluriennale di spesa a favore del comune di redavalle ( pv ), ai sensi del comma 2, lettera c dell’ art. 9 del r.r. 2/2012 e per gli effetti dell’ art. 250 del d.lgs. 152/2006, nella misura di € 170.000 per la realizzazione del piano di indagini preliminari e caratterizzazione del sito denominato  ex cava bazzini » ubicata in via gustavo modena in comune di redavalle ( pv ).;1
;;
;;
;;
;;
;;
1268;modalità applicative del titolo v  bonifica di siti contaminati » della parte quarta del d.lgs. 152/2006 norme in materia ambientale. » 24 gennaio 2007, n. 4033:;1
;;
;;
1271;"norme in materia ambientale », in particolare il titolo v  bonifica di siti contaminati » e s.m.i., ed in particolare l’ articolo 241, ai sensi del quale il regolamento relativo agli interventi di bonifica, ripristino ambientale e di messa in sicurezza, d’ emergenza, operativa e permanente, delle aree destinate alla produzione agricola e all’ allevamento è adottato con decreto del ministro dell’ ambiente e della tutela del territorio e del mare di concerto con i ministri delle attività produttive, della salute e delle politiche agricole e forestali;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1287;"€ 19.647,11 a rimborso, a valere sul capitolo 9.03.303.10412  contributi a rimborso per la realizzazione di piattaforme locali per la raccolta differenziata dei rifiuti urbani e speciali ( frisl ) » del bilancio 2018/2020, ed € 19.647,10 a fondo perduto a valere sul capitolo 9.03.203.7295  contributi per la realizzazione di piattaforme locali per la raccolta differenziata dei rifiuti urbani e speciali ( frisl ) » del bilancio 2018/2020;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1309;10 giugno 2020 n. 6734 approvazione del terzo elenco di domande ammesse e non ammesse al contributo previsto con il bando approvato con decreto n. 809 del 24 gennaio 2020 ed integrato con d.d.u.o. 4108 del 2 aprile 2020 per incentivare la realizzazione di diagnosi energetiche o l’ adozione di un sistema di gestione dell’ energia conforme alla norma iso 50001.;1
1310;10 luglio 2018 n. 9954 approvazione del quattordicesimo elenco di domande ammesse e non ammesse al contributo previsto con il bando approvato con decreto n. 8675 dell’ 8 settembre 2016 per incentivare la realizzazione di diagnosi energetiche o l’ adozione di un sistema di gestione dell’ energia conforme alla norma iso 50001 il dirigente della u.o. clima e qualita ’ dell’ aria premesso che con:;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1324;"12 maggio 2020 n. 5645 modifica non sostanziale, introduzione di un sistema di dosaggio fanghi, alla d.d.u.o. n. 14004 del 29 dicembre 2016  riesame ai sensi dell’ art. 29-octies del d.lgs. 152/06 dell’ autorizzazione integrata ambientale, già rilasciata con d.d.u.o. n. 8532 del 17/09/14, alla ditta silea s.p.a., con sede legale ed impianto in via l. vassena 6, valmadrera ( lc ), per le attività di cui all’ allegato viii alla parte ii, punto 5.2, lett. a ) e b ) del medesimo decreto legislativo » il dirigente della struttura autorizzazioni e valutazioni ambientali visti il d.d.s. n. 2929 del 1° marzo 2018  modifica non sostanziale d.d.u.o. n. 14004 del 29 dicembre 2016 riesame ai sensi dell’ art. 29-octies del d.lgs. 152/06 dell’ autorizzazione integrata ambientale, già rilasciata con d.d.u.o. n. 8532 del 17 settembre 2014, alla ditta silea s.p.a., con sede legale ed impianto in via l. vassena 6, valmadrera ( lc ), per le attività di cui all’ allegato viii alla parte ii, punto 5.2, lett. a ) e b ) del medesimo decreto legislativo ». il d.d.u.o. n. 14004 del 29 dicembre 2016  riesame ai sensi dell’ art. 29-octies del d.lgs. 152/06 dell’ autorizzazione integrata ambientale, già rilasciata con dduo n. 8532 del 17 settembre 2014, alla ditta silea s.p.a., con sede legale ed impianto in via l. vassena 6, valmadrera ( lc ), per le attività di cui all’ allegato vii alla parte ii punto 5.2, lett. a ) e b ) del medesimo decreto legislativo »;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1346;"1701. 226 (  incremento delle diagnosi energetiche e dell’ adesione alla norma iso 50001 da parte delle piccole e medie imprese » ). vista: la l.r. 31 marzo 1978, n. 34 e successive modifiche ed integrazioni, nonché il regolamento di contabilità e la legge regionale di approvazione del bilancio in corso; la l.r. 7 luglio 2008, n. 20,  testo unico delle leggi regionali in materia di organizzazione e personale »; dato atto che: il presente provvedimento rientra tra le competenze della u.o. clima e qualità dell’ aria, individuate dalla d.g.r. n. 294 del 28 giugno 2018; decreta 1 ) di approvare il ventiduesimo elenco delle domande pervenute dalla data di approvazione del decreto n. 10674 del 18 luglio 2019 alla data odierna, dando atto che le domande ammesse e non ammesse al contributo di cui in premessa sono indicate rispettivamente negli allegati a e b, parti sostanziali del presente provvedimento; 2 ) di dare atto che le domande ammesse, indicate nell’ allegato a, prevedono l’ assegnazione di contributi per la somma complessiva di euro 22.425,00; 3 ) di dare atto che con il presente decreto non viene disposto un impegno contabile sul bilancio regionale in quanto i contributi verranno erogati da ilspa, a seguito dell’ esito favorevole dell’ istruttoria che verrà compiuta dall’ u.o. clima e qualità dell’ aria sulla rendicontazione finale; 4 ) di attestare che contestualmente alla data di adozione del presente atto si provvede alla pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013; 5 ) di trasmettere il presente provvedimento al ministero dello sviluppo economico, direzione generale mereen, divisione vii  efficienza energetica e risparmio energetico » 6 ) di pubblicare il presente provvedimento e i relativi allegati sul bollettino ufficiale della regione lombardia e sul sito istituzionale di regione lombardia direzione generale ambiente e clima. il dirigente gian luca gurrieri ";1
1347;"1701. 226 (  incremento delle diagnosi energetiche e dell’ adesione alla norma iso 50001 da parte delle piccole e medie imprese » ). viste: la l.r. 31 marzo 1978, n. 34 e successive modifiche ed integrazioni, nonché il regolamento di contabilità e la legge regionale di approvazione del bilancio in corso; la l.r. 7 luglio 2008, n. 20,  testo unico delle leggi regionali in materia di organizzazione e personale »; dato atto che il presente provvedimento rientra tra le competenze della u.o. clima e qualità dell’ aria, individuate dalla d.g.r. n. 294 del 28 giugno 2018; preso atto delle disposizioni contenute nel decreto legislativo 126 del 10 agosto 2014, correttivo del decreto legislativo 118 del 23 giugno 2011, ed in particolare del principio contabile applicato concernente la contabilità finanziaria che prescrive: a ) il criterio di registrazione delle operazioni di accertamento e di impegno con le quali vengono imputate agli esercizi finanziari le entrate e le spese derivanti da obbligazioni giuridicamente perfezionate ( attive e passive ); b ) il criterio di registrazione degli incassi e dei pagamenti, che devono essere imputati agli esercizi in cui il tesoriere ha effettuato l’ operazione. riscontrato che tali disposizioni si esauriscono nella definizione del principio della competenza finanziaria potenziato secondo il quale, le obbligazioni giuridiche perfezionate sono registrate nelle scritture contabili al momento della nascita dell’ obbligazione, imputandole all’ esercizio in cui l’ obbligazione viene a scadenza. la scadenza dell’ obbligazione è il momento in cui l’ obbligazione diventa esigibile. la consolidata giurisprudenza della corte di cassazione definisce come esigibile un credito per il quale non vi siano ostacoli alla sua riscossione ed è consentito, quindi, pretendere l’ adempimento. non si dubita, quindi, della coincidenza tra esigibilità e possibilità di esercitare il diritto di credito. attestata, da parte del dirigente che sottoscrive il presente atto, la perfetta rispondenza alle indicazioni contenute nel richiamato principio della competenza finanziaria potenziato, delle obbligazioni giuridiche assunte con il presente atto, la cui esigibilità è accertata nell’ esercizio finanziario 2020. decreta 1. di approvare il terzo elenco delle domande pervenute dalla data di approvazione del decreto n. 5111 del 29 aprile 2020 alla data odierna, dando atto che le domande ammesse e non ammesse al contributo di cui in premessa sono indicate rispettivamente negli allegati a e b, parti integranti e sostanziali del presente provvedimento; 2. di dare atto che le domande ammesse, indicate nell’ allegato a, prevedono l’ assegnazione di contributi per la somma complessiva di euro 29.225,00; 3. di assumere accertamenti a carico dei debitori indicati nella tabella seguente con imputazione ai capitoli e agli esercizi ivi indicati, attestando la relativa esigibilità della obbligazione nei relativi esercizi di imputazione: bollettino ufficiale 35 serie ordinaria n. 25 lunedì 15 giugno 2020 debitore codice ministero dello svi249230 luppo economico capitolo anno 2020 anno 2021 anno 2022 2.0101.01.13256 20.457,50 0,00 0,00 4. di assumere impegni a favore dei beneficiari indicati nella tabella seguente con imputazione ai capitoli e agli esercizi ivi indicati, attestando la relativa esigibilità della obbligazione nei relativi esercizi di imputazione: codice capitolo anno 2020 arrigoni sergio formaggi srl 995247 17.01.104.13257 1.750,00 0,00 0,00 cave merlini s.r.l. 655887 17.01.104.13257 6.020,00 0,00 0,00 pastificio f.b. distribuzioni s.r.l. 912268 17.01.104.13257 1.750,00 0,00 0,00 valdigrano s.r.l. 967352 17.01.104.13257 7.122,50 0,00 0,00 tecnometal srl 160520 17.01.104.13257 1.365,00 0,00 0,00 dulcistar s.r.l. 995474 17.01.104.13257 2.450,00 0,00 0,00 arrigoni sergio formaggi srl 995247 17.01.104.14535 750,00 0,00 0,00 cave merlini s.r.l. 655887 17.01.104.14535 2.580,00 0,00 0,00 pastificio f.b. distribuzioni s.r.l. 912268 17.01.104.14535 750,00 0,00 0,00 valdigrano s.r.l. 967352 17.01.104.14535 3.052,50 0,00 0,00 tecnometal srl 160520 17.01.104.14535 585,00 0,00 0,00 dulcistar s.r.l. 995474 17.01.104.14535 1.050,00 0,00 0,00 beneficiario / ruolo anno anno 2021 2022 5. di attestare che contestualmente alla data di adozione del presente atto si provvede alla pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013; 6. di trasmettere il presente provvedimento al ministero dello sviluppo economico, direzione generale mereen, divisione vii  efficienza energetica e risparmio energetico » 7. di pubblicare il presente provvedimento e i relativi allegati sul bollettino ufficiale della regione lombardia e sul sito istituzionale di regione lombardia direzione generale ambiente e clima. il dirigente gian luca gurrieri ";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
1357;"19 dicembre 2019 n. 18790 bando rinnova autovetture, approvazione degli esiti istruttori del terzo lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1358;"19 dicembre 2019 n. 18792 bando rinnova autovetture, approvazione degli esiti istruttori del quarto lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1359;"19 dicembre 2019 n. 18798 bando rinnova autovetture, approvazione degli esiti istruttori del settimo lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1360;19 settembre 2019 n. 13237 approvazione del ventiduesimo elenco di domande ammesse e non ammesse al contributo previsto con il bando approvato con decreto n. 8675 dell’ 8 settembre 2016 per incentivare la realizzazione di diagnosi energetiche o l’ adozione di un sistema di gestione dell’ energia conforme alla norma iso 50001 il dirigente della u.o. clima e qualità dell’ aria premesso che con:;1
;;
;;
;;
;;
;;
;;
1367;2. di approvare il piano di caratterizzazione relativo all’ area ex-vasche ceneri, trasmesso da ep produzione s.p.a., ai sensi dell’ art. 242 bis del d.lgs. 152/2006, in data 20 novembre 2018 ( acquisito al protocollo di regione lombardia n. 54146 de 23 novembre 2018 ), nel rispetto delle prescrizioni riportate nei seguenti allegati, parte integrante al presente atto ( omissis ):;1
;;
;;
;;
;;
;;
;;
1374;"2. di concludere il contestuale procedimento di riesame, prescrivendo ad ecoeternit s.r.l. il riposizionamento della centralina meteorologica in coerenza con quanto richiesto da arpa con nota prot. arpa_mi.2017.0000883 del 4 gennaio 2017;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1423;21 maggio 2020 n. 6086 approvazione del ventitreesimo elenco delle rendicontazioni presentate in relazione al bando approvato con decreto n. 8675 dell’ 8 settembre 2016 per incentivare la realizzazione di diagnosi energetiche o l’ adozione di un sistema di gestione dell’ energia conforme alla norma iso 50001 da parte delle pmi della lombardia il dirigente della u.o. clima e qualità dell’ aria premesso che:;1
;;
;;
1426;22 febbraio 2019 n. 2272 approvazione del tredicesimo elenco delle rendicontazioni presentate in relazione al bando approvato con decreto n. 8675 dell’ 8 settembre 2016 per incentivare la realizzazione di diagnosi energetiche o l’ adozione di un sistema di gestione dell’ energia conforme alla norma iso 50001 da parte delle pmi della lombardia il dirigente della u.o. clima e qualità dell’ aria premesso che:;1
;;
;;
;;
;;
;;
1432;"23 dicembre 2019 n. 19111 bando rinnova autovetture, approvazione degli esiti istruttori del quattordicesimo lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
;;
;;
;;
;;
;;
;;
;;
1440;24 luglio 2018 n. 10813 approvazione del nono elenco delle rendicontazioni presentate in relazione al bando approvato con decreto n. 8675 dell’ 8 settembre 2016 per incentivare la realizzazione di diagnosi energetiche o l’ adozione di un sistema di gestione dell’ energia conforme alla norma iso 50001 da parte delle pmi della lombardia il dirigente della u.o. clima e qualita ’ dell’ aria premesso che:;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1455;"29 aprile 2020 n. 5065 bando rinnova autovetture, approvazione degli esiti istruttori del settimo lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate successivamente alla concessione del contributo il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1456;29 luglio 1927 n. 1443  norme di carattere legislativo per disciplinare la ricerca e coltivazione delle miniere del regno »;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1488;"3. di rendere noto che, così come stabilito dalla d.g.r. n. 738 del 5 novembre 2018, i gestori delle discariche e degli impianti di incenerimento senza recupero energetico o comunque classificati esclusivamente come impianti di smaltimento mediante l’ operazione  d10 incenerimento a terra », in qualità di soggetti passivi dell’ imposta ai sensi dell’ art. 52 della l.r. 10/2003, fatto salvo l’ ammontare minimo fissato dal comma 29 dell’ articolo 3 della legge n. 549/1995, devono provvedere ad applicare, per l’ anno 2018, le riduzioni del tributo speciale sulla base di quanto indicato nell’ allegato a al presente atto, procedendo anche all’ adeguamento dei versamenti già effettuati con misure di compensazione e di conguaglio;";1
;;
;;
1491;"3. sia soddisfatto il requisito di cui all’ allegato 2, parte b, punto 2 del d.lgs. 42/2017, il quale stabilisce che i corsi si concludono con un esame, ai fini del rilascio di un’ attestazione finale di profitto, tenuto da una commissione d’ esame, costituita da due membri esperti scelti tra i docenti del corso e da un membro indicato dalla regione competente che, per regione lombardia, può essere scelto, a discrezione di chiunque debba costituire la suddetta commissione d’ esame, tra uno dei nominativi inseriti nell’ elenco dei membri di indicazione regionale per le commissioni d’ esame dei corsi in acustica di cui al d.lgs. 42/2017, allegato 2, parte b, punto 2, come stabilito al punto 6 del dispositivo del decreto dirigenziale n. 4578/2017;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1533;"4. di rendere noto che contro il presente decreto è proponibile ricorso giurisdizionale presso il tar della lombardia, secondo le modalità di cui al d.lgs. 2 luglio 2010, n. 104, entro 60 dalla data di pubblicazione sul burl della parte dispositiva del presente atto;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1552;49283 del 17.10.18, istanza di finanziamento ai sensi dell’ art. 12 comma l del r.r. 2/12, per l’ aggiornamento del piano di caratterizzazione, la messa in sicurezza, le attività di bonifica, di monitoraggio postanalisi di rischio per il sito ex cromotecnica per un importo pari a €.;1
;;
;;
;;
;;
;;
1558;"5. che l’ elenco degli impianti assoggettati al pagamento del tributo in misura ridotta riportato nell’ allegato a al presente decreto, resta valido fino all’ approvazione del nuovo elenco che verrà emanato secondo le modalità previste dall’ allegato ii alla d.g.r. n. 4274/2012 denominato  modalità per l’ ammissione al pagamento del tributo in misura ridotta » e che i titolari degli impianti che vogliano usufruire del pagamento del tributo in misura ridotta e che rientrino nei parametri stabiliti nell’ allegato i lettera a ) della d.g.r. n. 4274/2012, devono inviare, entro il 31 gennaio di ogni anno, la richiesta di usufruire della riduzione del tributo di cui all’ allegato iii alla d.g.r. sopramenzionata, secondo le modalità ivi precisate;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1593;"50194 del 24.10.18, hanno mostrato il pieno rispetto per le csc e dunque fugato la necessità di attivare una mise per le acque di falda;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1631;"6. di provvedere alla pubblicazione sul b.u.r.l. della sola parte dispositiva, e alla pubblicazione integrale del decreto e della relazione istruttoria, parte integrante e sostanziale, sul sito web regionale www.cartografia.regione.lombardia.it/silvia/;";1
;;
;;
;;
;;
;;
;;
;;
1639;"6 aprile 2020 n. 4228 bando rinnova autovetture, approvazione degli esiti istruttori del secondo lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate successivamente alla concessione del contributo il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1640;"6 aprile 2020 n. 4232 bando rinnova autovetture, approvazione degli esiti istruttori del quarto lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate successivamente alla concessione del contributo il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1641;"6 aprile 2020 n. 4234 bando rinnova autovetture, approvazione degli esiti istruttori del sesto lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate successivamente alla concessione del contributo il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1661;"7. di pubblicare il presente provvedimento sul bollettino ufficiale della regione lombardia, ad esclusione delle valutazioni tecniche di provincia di monza brianza 21 giugno 2018, prot. n. 25075, di arpa dipartimento di milano e monza brianza del 8 giugno 2018, prot. n. 89911 e di ats brianza del 28 giugno 2018, prot. n. 51347;";1
;;
;;
;;
;;
;;
;;
1668;"7 maggio 2020 n. 5463 bando rinnova autovetture, approvazione degli esiti istruttori del trentatreesimo lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1669;"7 maggio 2020 n. 5465 bando rinnova autovetture, approvazione degli esiti istruttori del trentaquattresimo lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1670;"7 maggio 2020 n. 5466 bando rinnova autovetture, approvazione degli esiti istruttori del trentacinquesimo lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1671;"7 maggio 2020 n. 5467 bando rinnova autovetture, approvazione degli esiti istruttori del trentaseiesimo lotto delle domande pervenute dal 15 ottobre 2019 alla data del 15 novembre 2019, termine di chiusura della ottava finestra temporale il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1733;agr.;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1754;arpa lombardia dipartimento di milano e monza e brianza;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1773;"attestata, da parte del dirigente che sottoscrive il presente atto, la perfetta rispondenza alle indicazioni contenute nel richiamato principio della competenza finanziaria potenziato, delle obbligazioni giuridiche assunte con il presente atto, la cui esigibilità è accertata nell’ esercizio finanziario 2018;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
