SentenceID;Sentences ;Label 
2413;perente da liquidare;0
2414;"perente da liquidare 8.000,00 4. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;";0
2415;perente da liquidare 990294 9.08.203.13895 2020/15068/0 8.000,00 991044 9.08.203.13895 2020/15280/0 8.000,00 990810 9.08.203.13895 2020/15192/0 8.000,00 991710 9.08.203.13895 2020/1201/0 8.000,00 991540 9.08.203.13895 2020/1180/0 8.000,00 991784 9.08.203.13895 2020/1235/0 8.000,00 990150 9.08.203.13895 2020/15080/0 8.000,00 991529 9.08.203.13895 2020/1161/0 8.000,00 990350 9.08.203.13895 2020/14857/0 8.000,00 990379 9.08.203.13895 2020/14859/0 8.000,00 990126 9.08.203.13895 2020/14840/0 8.000,00 830675 9.08.203.13895 2020/15099/0 8.000,00 300237 9.08.203.13895 2020/14847/0 8.000,00 991773 9.08.203.13895 2020/1165/0 8.000,00 233275 9.08.203.13895 2020/1240/0 8.000,00 990069 9.08.203.13895 2020/15029/0 8.000,00 visti altresì:;0
2416;"perente da liquidare 991010 9.08.203.13895 2020/15207/0 8.000,00 990114 9.08.203.13895 2020/14995/0 8.000,00 990868 9.08.203.13895 2020/15135/0 8.000,00 990066 9.08.203.13895 2020/15266/0 8.000,00 989866 9.08.203.13895 2020/15035/0 8.000,00 990939 9.08.203.13895 2020/15242/0 8.000,00 3. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;";0
2417;perente da liquidare beneficiario/ ruolo codice capitolo impegno 2019 / 0/0 2.000,00 spagnoli davide 990468 9.08.203.13895 2019 / 0/0 9.08.203.13895 2019 / 0/0 3.000,00 3.000,00 busi massimiliano 990325 9.08.203.13895 2019 / 0/0 gisonna claudio 990493 9.08.203.13895 2019 / 0/0 2.000,00 bovolenta mario 990211 9.08.203.13895 2019 / 0/0 2.000,00 zanoni laura 990271 9.08.203.13895 2019 / 0/0 2.000,00 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 riva roberta 990189 segala francesca maria 990259 9.08.203.13895 2019 / 0/0 iaucci veronica 990261 9.08.203.13895 2019 / 0/0 2.000,00 negri daniele 990256 9.08.203.13895 2019 / 0/0 3.000,00 bettini eleonora 990453 9.08.203.13895 2019 / 0/0 2.000,00 8.000,00 leoci elisabetta 990212 9.08.203.13895 2019 / 0/0 mazzocco moreno 990193 9.08.203.13895 2019 / 0/0 2.000,00 mele vincenzo 990331 9.08.203.13895 2019 / 0/0 2.000,00 bozzo ippolito 990255 9.08.203.13895 2019 / 0/0 4.000,00 9.08.203.13895 2019 / 0/0 2.000,00 3.000,00 santus battista 990424 rigamonti luca 990499 9.08.203.13895 2019 / 0/0 tebaldi stefano 990201 9.08.203.13895 2019 / 0/0 3.000,00 quinzanini angela 990472 9.08.203.13895 2019 / 0/0 2.000,00 monti andrea 990267 9.08.203.13895 2019 / 0/0 4.000,00 2.000,00 filippini luca 990491 9.08.203.13895 2019 / 0/0 giacopelli marzia silvana 990127 9.08.203.13895 2019 / 0/0 4.000,00 maniscalco alfredo giuseppe 990509 9.08.203.13895 2019 / 0/0 2.000,00 lepanto domenico 990326 9.08.203.13895 2019 / 0/0 2.000,00 9.08.203.13895 2019 / 0/0 4.000,00 2.000,00 gherardi sonia 990258 visentin sergio 990329 9.08.203.13895 2019 / 0/0 rizzoli ezio 990154 9.08.203.13895 2019 / 0/0 8.000,00 aloise enea 990149 9.08.203.13895 2019 / 0/0 3.000,00 rossi iames 990269 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 salvoni pietro 990467 9.08.203.13895 2019 / 0/0 pagani giovanni 990466 9.08.203.13895 2019 / 0/0 8.000,00 pisani andreina 990503 9.08.203.13895 2019 / 0/0 4.000,00 mariani maurizio 990345 9.08.203.13895 2019 / 0/0 3.000,00 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 3.000,00 morabito patrizio 990194 meola deborah 990210 9.08.203.13895 2019 / 0/0 borghi barbara 990226 9.08.203.13895 2019 / 0/0 imp.;0
2418;"perente da liquidare capitolo impegno 3.000,00 forattini luca 990022 9.08.203.13895 2019 / 0 /0 tresoldi flaviano 990155 9.08.203.13895 2019 / 0 /0 2.000,00 2.000,00 2.000,00 de petro daniele giuseppe 464334 9.08.203.13895 2019 / 0 /0 grizzi massimo 414768 9.08.203.13895 2019 / 0 /0 620000 di mauro angela 989993 9.08.203.13895 2019 / 0 /0 bonfamiglio paolo 990002 9.08.203.13895 2019 / 0 /0 2.000,00 formisano pasqualina 649276 9.08.203.13895 2019 / 0 /0 2.000,00 capelli laura 990185 9.08.203.13895 2019 / 0 /0 8.000,00 bianchet mondini angela luigia 990014 9.08.203.13895 2019 / 0 /0 4.000,00 morando maria pia 989984 9.08.203.13895 2019 / 0 /0 2.000,00 marceca benedetta 990072 9.08.203.13895 2019 / 0 /0 2.000,00 bollettino ufficiale 199 serie ordinaria n. 1 giovedì 02 gennaio 2020 bignami emiliano giacomo 990052 9.08.203.13895 2019 / 0 /0 8.000,00 gaudenzi massimo 420439 9.08.203.13895 2019 / 0 /0 2.000,00 giani giacomo 989986 9.08.203.13895 2019 / 0 /0 8.000,00 vismara sandro 990264 9.08.203.13895 2019 / 0 /0 3.000,00 di meco vittorio candido 990047 9.08.203.13895 2019 / 0 /0 2.000,00 condemi leonardo 990020 9.08.203.13895 2019 / 0 /0 3.000,00 malanchini annalisa 989997 9.08.203.13895 2019 / 0 /0 2.000,00 alpegiani rina luisa 658345 9.08.203.13895 2019 / 0 /0 2.000,00 gizzi elena 345456 9.08.203.13895 2019 / 0 /0 2.000,00 9.08.203.13895 2019 / 0 /0 2.000,00 8.000,00 locatelli claudio 990048 migliorati marco 818565 9.08.203.13895 2019 / 0 /0 maifrini claudio 990098 9.08.203.13895 2019 / 0 /0 2.000,00 barbaglia marco 538513 9.08.203.13895 2019 / 0 /0 2.000,00 dallera roberta 990031 9.08.203.13895 2019 / 0 /0 3.000,00 2.000,00 fossati paola 989982 9.08.203.13895 2019 / 0 /0 toso antonello 990233 9.08.203.13895 2019 / 0 /0 8.000,00 farina giulio 181718 9.08.203.13895 2019 / 0 /0 3.000,00 4. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;";0
2419;perente da liquidare gregis giampaolo 990248 9.08.203.13895 2019 / 0/0 fracassetti giuseppe diego 990265 9.08.203.13895 2019 / 0/0 2.000,00 rossini alfredo 990221 9.08.203.13895 2019 / 0/0 8.000,00 chinello carla 990277 9.08.203.13895 2019 / 0/0 3.000,00 9.08.203.13895 2019 / 0/0 4.000,00 2.000,00 magistroni michela 990488 delmiglio angelo 990205 9.08.203.13895 2019 / 0/0 mosca ida 990281 9.08.203.13895 2019 / 0/0 2.000,00 gerosa annalisa 990449 9.08.203.13895 2019 / 0/0 4.000,00 lodetti stefania 990285 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 gallo gianfranco 990268 9.08.203.13895 2019 / 0/0 soragna berico 990249 9.08.203.13895 2019 / 0/0 2.000,00 scannella fabrizio 990419 9.08.203.13895 2019 / 0/0 2.000,00 lecco marta 990454 9.08.203.13895 2019 / 0/0 2.000,00 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 3.000,00 giampriamo antonio 990208 zanetti simone 990213 9.08.203.13895 2019 / 0/0 sana gianluigi 990336 9.08.203.13895 2019 / 0/0 156 bollettino ufficiale serie ordinaria n. 53 martedì 31 dicembre 2019 beneficiario/ ruolo codice capitolo impegno marasco luigi 990177 9.08.203.13895 giannotti renato 990458 imp.;0
2420;perente da liquidare lui cristina 990044 9.08.203.13895 2020 / 14989 / 0 8.000,00 herzum fanny 990112 9.08.203.13895 2020 / 14991 / 0 8.000,00 8.000,00 giurri giulia 307861 9.08.203.13895 2020 / 14939 / 0 mondello caterina 990129 9.08.203.13895 2020 / 14861 / 0 8.000,00 monti alessandro 644855 9.08.203.13895 2020 / 15095 / 0 8.000,00 polonioli leone 991566 9.08.203.13895 2020 / 1210 / 0 8.000,00 pellegrini michela maria 990442 9.08.203.13895 2020 / 15007 / 0 8.000,00 manfreda michele 990050 9.08.203.13895 2020 / 15072 / 0 8.000,00 990383 9.08.203.13895 2020 / 15070 / 0 8.000,00 990444 9.08.203.13895 maserati gianfranco 990361 9.08.203.13895 2020 / 14872 / 0 8.000,00 antonino maria elena 991484 9.08.203.13895 2020 / 1204 / 0 8.000,00 8.000,00 padula annamaria miglio milena 2020 / 15001 / 0 8.000,00 molani fabrizio 990010 9.08.203.13895 2020 / 14877 / 0 marcatili gianni 964490 9.08.203.13895 2020 / 15284 / 0 8.000,00 marchetti maria laura 990862 9.08.203.13895 2020 / 15162 / 0 8.000,00 mottini nicoletta 455312 9.08.203.13895 2020 / 15276 / 0 8.000,00 9.08.203.13895 2020 / 1242 / 0 8.000,00 8.000,00 gazzaniga silvana 991544 pelicioli riccardo 990364 9.08.203.13895 2020 / 15059 / 0 onofrio silvano 982176 9.08.203.13895 2020 / 15061 / 0 8.000,00 aliprandi giantomaso 990967 9.08.203.13895 2020 / 15217 / 0 8.000,00 nicocelli maurizio 991575 9.08.203.13895 2020 / 1206 / 0 8.000,00 8.000,00 manzoni mario 991026 9.08.203.13895 2020 / 15214 / 0 landi vittorio 986263 9.08.203.13895 2020 / 15158 / 0 8.000,00 agosto umberto 991510 9.08.203.13895 2020 / 1221 / 0 8.000,00 milesi delia 991461 9.08.203.13895 2020 / 1189 / 0 8.000,00 9.08.203.13895 2020 / 15064 / 0 8.000,00 8.000,00 maso anna maria 990026 leva simone 991441 9.08.203.13895 2020 / 1241 / 0 muraro davide 990817 9.08.203.13895 2020 / 15150 / 0 8.000,00 miglioli giuseppe 990958 9.08.203.13895 2020 / 15198 / 0 8.000,00 ligutti roberto 990401 9.08.203.13895 2020 / 15021 / 0 8.000,00 nocerino marco nicola 991018 9.08.203.13895 2020 / 15201 / 0 8.000,00 lazzaro michele 990844 9.08.203.13895 2020 / 15145 / 0 8.000,00 noseda valentina 991639 9.08.203.13895 2020 / 1194 / 0 8.000,00 molinari elena 991025 9.08.203.13895 2020 / 15202 / 0 8.000,00 maniscalco andrea 990141 9.08.203.13895 2020 / 14947 / 0 8.000,00 40 serie ordinaria n. 16 martedì 14 aprile 2020 beneficiario/ ruolo codice capitolo impegno imp.;0
2421;"perente da liquidare mussini marco torquato 990293 9.08.203.13895 2020 / 14978 / 0 8.000,00 lezzi stefano 990003 9.08.203.13895 2020 / 14954 / 0 8.000,00 incampo luciano pasquale 990099 9.08.203.13895 2020 / 14952 / 0 8.000,00 marelli marilena 990368 9.08.203.13895 2020 / 14852 / 0 8.000,00 8.000,00 gerola flavio 943321 9.08.203.13895 2020 / 14880 / 0 giorgino marco paolo salvatore 990825 9.08.203.13895 2020 / 15128 / 0 8.000,00 lo bianco marilena 991019 9.08.203.13895 2020 / 15244 / 0 8.000,00 mattarucchi marco 501123 9.08.203.13895 2020 / 15250 / 0 8.000,00 la barbera giovanni 990118 9.08.203.13895 2020 / 14883 / 0 8.000,00 9.08.203.13895 2020 / 14846 / 0 8.000,00 lorenzetti massimo 990349 3. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;";0
2422;perente da liquidare pagati franca 990245 9.08.203.13895 2019 / 0/0 miano giovanni 990489 9.08.203.13895 2019 / 0/0 2.000,00 moretti luca 990178 9.08.203.13895 2019 / 0/0 2.000,00 plebani claudio 990229 9.08.203.13895 2019 / 0/0 8.000,00 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 lupini francesco 990147 0,00 locatelli mario giovanni 990204 9.08.203.13895 2019 / 0/0 0,00 0,00 perin barbara 990183 9.08.203.13895 2.000,00 3.000,00 0,00 0,00 2019 / 0/0 9.08.203.13895 2.000,00 0,00 0,00 patucelli danilo 990197 9.08.203.13895 2019 / 0/0 2.000,00 990458 9.08.203.13895 3.000,00 0,00 0,00 busi massimiliano 990325 9.08.203.13895 3.000,00 0,00 0,00 rainoldi alberto 990131 9.08.203.13895 2019 / 0/0 4.000,00 gisonna claudio 990493 9.08.203.13895 2.000,00 0,00 0,00 bovolenta mario 990211 9.08.203.13895 2.000,00 0,00 0,00 2.000,00 zanoni laura 990271 9.08.203.13895 2.000,00 0,00 0,00 riva roberta 990189 9.08.203.13895 2.000,00 0,00 segala francesca maria 990259 9.08.203.13895 2.000,00 iaucci veronica 990261 9.08.203.13895 negri daniele 990256 9.08.203.13895 pasquini matteo vincenzo pericle 990187 9.08.203.13895 2019 / 0/0 0,00 micchia marco antonio 990447 9.08.203.13895 2019 / 0/0 3.000,00 0,00 0,00 manenti alberto 990340 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 0,00 0,00 3.000,00 0,00 0,00 locatelli giacomo 990497 9.08.203.13895 2019 / 0/0 2.000,00 9.08.203.13895 2019 / 0/0 4.000,00 2.000,00 bettini eleonora 990453 9.08.203.13895 2.000,00 0,00 0,00 leoci elisabetta 990212 9.08.203.13895 8.000,00 0,00 0,00 mazzocco moreno 990193 9.08.203.13895 2.000,00 0,00 mele vincenzo 990331 9.08.203.13895 2.000,00 bozzo ippolito 990255 9.08.203.13895 4.000,00 0,00 990225 9.08.203.13895 2019 / 0/0 0,00 0,00 presti emanuela 990482 9.08.203.13895 0,00 2019 / 0/0 3.000,00 0,00 sala davide 990162 9.08.203.13895 2019 / 0/0 2.000,00 rada enrico 990266 9.08.203.13895 2019 / 0/0 2.000,00 2.000,00 santus battista 990424 9.08.203.13895 2.000,00 0,00 0,00 990499 9.08.203.13895 3.000,00 0,00 0,00 tebaldi stefano 990201 9.08.203.13895 3.000,00 0,00 0,00 quinzanini angela 990472 9.08.203.13895 2.000,00 0,00 0,00 monti andrea 990267 9.08.203.13895 4.000,00 0,00 0,00 filippini luca 990491 9.08.203.13895 2.000,00 0,00 0,00 giacopelli marzia silvana 990127 9.08.203.13895 4.000,00 0,00 0,00 maniscalco alfredo giuseppe 990509 9.08.203.13895 2.000,00 0,00 0,00 lepanto domenico 990326 9.08.203.13895 2.000,00 0,00 0,00 gherardi sonia 990258 9.08.203.13895 4.000,00 0,00 0,00 visentin sergio 990329 9.08.203.13895 2.000,00 0,00 0,00 rizzoli ezio 990154 9.08.203.13895 8.000,00 0,00 0,00 aloise enea 990149 9.08.203.13895 3.000,00 0,00 0,00 rossi iames 990269 9.08.203.13895 2.000,00 0,00 0,00 salvoni pietro 990467 9.08.203.13895 2.000,00 0,00 0,00 pagani giovanni 990466 9.08.203.13895 8.000,00 0,00 0,00 pisani andreina 990503 9.08.203.13895 4.000,00 0,00 0,00 mariani maurizio 990345 9.08.203.13895 3.000,00 0,00 0,00 morabito patrizio 990194 9.08.203.13895 2.000,00 0,00 0,00 meola deborah 990210 9.08.203.13895 2.000,00 0,00 0,00 borghi barbara 990226 9.08.203.13895 3.000,00 0,00 0,00 spagnoli davide 990468 9.08.203.13895 8.000,00 0,00 0,00 3. di procedere alla contestuale liquidazione a favore di tutti i beneficiari di seguito indicati:;0
2423;"perente da liquidare rolfi maria angela 992424 9.08.203.10474 2020/0/0 2.000,00 pota gaetano 992568 9.08.203.10474 2020/0/0 2.000,00 rellieri silvia 993909 9.08.203.10474 2020/0/0 3.000,00 pastore gennaro 992512 9.08.203.10474 2020/0/0 2.000,00 ronda maria stella 993910 9.08.203.10474 2020/0/0 2.000,00 porta maddalena 840438 9.08.203.10474 2020/0/0 2.000,00 pietragalla raffaele 768458 9.08.203.10474 2020/0/0 2.000,00 piva emanuela 992533 9.08.203.10474 2020/0/0 4.000,00 iori andrea 992532 9.08.203.10474 2020/0/0 3.000,00 piazza neda 993899 9.08.203.10474 2020/0/0 2.000,00 4. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;";0
2424;"perente da liquidare ziliani michele 992511 9.08.203.10474 2020/0/0 2.000,00 sireci mattia 993884 9.08.203.10474 2020/0/0 3.000,00 vezzoli antonio 992392 9.08.203.10474 2020/0/0 2.000,00 zani giuseppe 993881 9.08.203.10474 2020/0/0 3.000,00 stocco fortunato 992517 9.08.203.10474 2020/0/0 2.000,00 squillace giuseppe 992564 9.08.203.10474 2020/0/0 2.000,00 zangari elisabetta 992220 9.08.203.10474 2020/0/0 2.000,00 zampatti marco 992479 9.08.203.10474 2020/0/0 2.000,00 sergio claudia 992521 9.08.203.10474 2020/0/0 2.000,00 vizza luca 992548 9.08.203.10474 2020/0/0 2.000,00 venturelli nicola 992559 9.08.203.10474 2020/0/0 2.000,00 zanardelli mauro 992574 9.08.203.10474 2020/0/0 2.000,00 verdicchio alfredo 992535 9.08.203.10474 2020/0/0 3.000,00 turci tiziana 272725 9.08.203.10474 2020/0/0 4.000,00 vielmi alfredo 536369 9.08.203.10474 2020/0/0 2.000,00 valsecchi adelio 962145 9.08.203.10474 2020/0/0 2.000,00 sitzia francesco 992561 9.08.203.10474 2020/0/0 3.000,00 venturelli nicola 992559 9.08.203.10474 2.000,00 0,00 0,00 zanardelli mauro 992574 9.08.203.10474 2.000,00 0,00 0,00 scorti gigliola 992240 9.08.203.10474 2020/0/0 2.000,00 verdicchio alfredo 992535 9.08.203.10474 3.000,00 0,00 0,00 sala alberta 780593 9.08.203.10474 2020/0/0 2.000,00 turci tiziana 272725 9.08.203.10474 4.000,00 0,00 0,00 vielmi alfredo 536369 9.08.203.10474 2.000,00 0,00 0,00 esposito katia 489571 9.08.203.10474 2020/0/0 2.000,00 valsecchi adelio 962145 9.08.203.10474 2.000,00 0,00 0,00 9.08.203.10474 2020/0/0 2.000,00 992561 9.08.203.10474 3.000,00 0,00 0,00 vicari marco 992463 sitzia francesco scorti gigliola 992240 9.08.203.10474 2.000,00 0,00 0,00 9.08.203.10474 2020/0/0 2.000,00 780593 9.08.203.10474 2.000,00 0,00 0,00 sanvito paola 993902 sala alberta esposito katia 489571 9.08.203.10474 2.000,00 0,00 0,00 vicari marco 992463 9.08.203.10474 2.000,00 0,00 0,00 sanvito paola 993902 9.08.203.10474 2.000,00 0,00 0,00 iessi angela 992436 9.08.203.10474 2.000,00 0,00 0,00 zucchi felice 993914 9.08.203.10474 2.000,00 0,00 0,00 tasinato marco 993888 9.08.203.10474 2.000,00 0,00 0,00 iessi angela 992436 9.08.203.10474 2020/0/0 2.000,00 zucchi felice 993914 9.08.203.10474 2020/0/0 2.000,00 tasinato marco 993888 9.08.203.10474 2020/0/0 2.000,00 beneficiario/ ruolo codice capitolo impegno spezia gianni 992536 9.08.203.10474 2020/0/0 3.000,00 scarpa almerino 992522 9.08.203.10474 2020/0/0 2.000,00 testini antonella 992472 9.08.203.10474 2020/0/0 3.000,00 signori manuela 993894 9.08.203.10474 2020/0/0 3.000,00 4. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;";0
2425;perente impegno a ) il criterio di registrazione delle operazioni di accertamento e di impegno con le quali vengono imputate agli esercizi finanziari le entrate e le spese derivanti da obbligazioni giuridicamente perfezionate ( attive e passive );0
2426;"perente trombetta giuseppe 2019 / 0 galante antonello 990877 9.08.203.13895 2019 / 0 /0 papagni giancarlo 910561 9.08.203.13895 2019 / 0 /0 2.000,00 tagliaferri matteo 990874 9.08.203.13895 2019 / 0 /0 8.000,00 binda maria teresa 990888 9.08.203.13895 2019 / 0 /0 3.000,00 9.08.203.13895 2019 / 0 /0 2.000,00 9.08.203.13895 2019 / 0 /0 2.000,00 990880 990891 4. di dare opportuna informazione degli esiti di cui al presente provvedimento ai soggetti beneficiari;";0
2427;"per garantire un’ esaustiva caratterizzazione delle acque sotterranee, realizzare un ulteriore piezometro di monitoraggio all’ estremità orientale dell’ area di indagine, definendone l’ ubicazione con arpa lombardia;";0
2428;"per il punto 2 ), si precisa che la specificazione delle categorie di discenti non costituisce elemento rilevante ai fini della valutazione della conformità e validità del corso ai sensi del d.lgs. 42/2017 e che i titoli di studio validi ai fini dell’ inserimento nell’ elenco nazionale di cui all’ art. 21 del d.lgs. 42/2017 sono specificati nel medesimo decreto indipendentemente dalle caratteristiche del corso;";0
2429;"per il punto 2 ), si rileva che i dati e le informazioni richiesti esulano dall’ oggetto della valutazione finalizzata a determinare la conformità e validità del corso ai sensi del d.lgs. 42/2017 e sono quindi ininfluenti relativamente alle determinazioni del presente decreto circa la validità e conformità suddette;";0
2430;"per il punto 3 ), si precisa che nell’ istanza è stato dichiarato il rispetto delle indicazioni dei punti dell’ allegato 1 al decreto dirigenziale n. 8327/2018  indicazioni per i corsi abilitanti, ai sensi del d.lgs. 42/2017, per tecnici competenti in acustica », ( ad esclusione dei punti 13 ), 14 ) e 15 ), perché non pertinenti in quanto non è prevista la formazione elearning ) ed in particolare dei punti 5 ), 6 ), 7 ) e 8) che riguardano le modalità previste per l’ esecuzione dell’ esame finale del corso;";0
2431;"per il punto 3 ), si rileva che l’ ente erogatore del corso nell’ istanza ha fornito adeguate informazioni riguardo la modalità di erogazione del corso in videoconferenza, specificando, tra l’ altro, il numero delle ore effettuate con tale modalità, il numero di discenti presunti, la sede nella quale verrà erogata la modalità in videoconferenza, la presenza e il nominativo di un tutor, ecc.;";0
2432;"per il punto 4 ), si rileva che la descrizione degli argomenti per i singoli moduli del corso fornita nell’ istanza e nel documento allegato  programma didattico del corso » è in linea con le indicazioni riportate nella tabella  schema di corso in acustica per tecnici competenti » di cui alla parte b dell’ allegato 2 al d.lgs. 42/2017;";0
2433;per il punto 4 ), tra le clausole che l’ ente erogatore ha dichiarato di rispettare rientra anche quella prevista al punto 9 ) dell’ allegato 1 al citato decreto dirigenziale n. 8327/2018, che recita  il candidato che non abbia superato una delle prove d’ esame potrà ripetere per una sola volta la prova.;0
2434;"per il punto 5 ), si precisa che nell’ istanza è stato dichiarato dall’ ente erogatore del corso il rispetto di tutti i punti indicati nell’ allegato 1 al decreto dirigenziale n. 8327/2018, inclusi quindi i punti 5 ), 6 ), 7 ) e 8) che riguardano le modalità previste per lo svolgimento delle prove dell’ esame finale del corso;";0
2435;per il punto 6 ), analogamente a quanto espresso al punto precedente, tra le clausole che l’ ente erogatore ha dichiarato di rispettare rientra anche quella prevista al punto 9 ) del citato allegato 1 al decreto dirigenziale n. 8327/ 2018, che recita  il candidato che non abbia superato una delle prove d’ esame potrà ripetere per una sola volta la prova.;0
2436;"per il punto 7 ), si rileva che sono stati dichiarati dall’ ente erogatore del corso gli argomenti su cui vertono le esercitazioni pratiche ( moduli xii, xiii e xiv ) nonché, come già evidenziato, il rispetto delle clausole previste ai punti dal n. 20 al n. 23 dell’ allegato 1 al decreto dirigenziale n. 8327/2018 relativi alle modalità di esecuzione delle prove pratiche compresa l’ indicazione del numero di relazioni tecniche che ogni discente deve elaborare;";0
2437;per i motivi citati in premessa e salvi i diritti di terzi;0
2438;"per i motivi esposti nella relazione istruttoria allegata parte integrante e sostanziale del presente atto, e fermo restando che il proponente dovrà puntualmente e rigorosamente applicate tutte le misure di mitigazione e le precauzioni in fase di costruzione proposte negli studi preliminari ambientali e che si danno qui per richiamate;";0
2439;"per la conclusione dell’ istruttoria della domanda di accreditamento residua, presentata dall’ impresa lojack italia s.r.l., è necessario attendere la verifica del rispetto dei requisiti tecnici previsti da bando;";0
2440;"per la libertà di impresa, il lavoro e la competitività » ed in particolare l’ art. 2 che individua gli strumenti che concorrono alle finalità di crescita competitiva e di attrattività del contesto territoriale e sociale della lombardia, tra cui agevolazioni per favorire gli investimenti in particolare negli ambiti dell’ innovazione, della ricerca, delle infrastrutture immateriali e dello sviluppo sostenibile, attraverso l’ erogazione di incentivi, contributi, voucher, sovvenzioni e di ogni altra forma di intervento finanziario, individuati rispetto alle dimensioni di impresa, con particolare attenzione alle microimprese;";0
2441;"per le finalità di controllo relative al regolare svolgimento del corso, si provvederà comunque a richiedere all’ ente erogatore del corso, entro 30 giorni dalla conclusione del medesimo, una specifica relazione che fornisca le informazioni richieste;";0
2442;"per l’ importo di € 20.457,50 ( che corrisponde alla quota del 70 % di competenza statale ) accertata sul capitolo di entrata 013256 e impegnata, ripartendola tra i vari beneficiari, sul capitolo di spesa 013257;";1
2443;"per l’ importo di € 8.767,50 ( che corrisponde alla quota del 30 %, di competenza regionale ) impegnata sul capitolo 014535, ripartendola tra i vari beneficiari;";1
2444;"per quanto riguarda le acque di falda, gli ultimi esiti analitici risalgono al 2004;";0
2445;"per un importo complessivo di € 11.058,11=;";0
2446;piano delle indagini ambientali integrative rev. maggio 2018, visto il d.d.u.o. n. 14298 del 16 novembre 2017, avente per oggetto:;1
2447;"piano di urbanizzazione e verifica degli effetti sull’ analisi di rischio approvata ai sensi del d.lgs. 152/2006 marzo 2018 », con le osservazioni/ prescrizioni contenute nelle valutazioni tecniche di provincia di monza brianza del 21 giugno 2018, prot. n. 25075, di arpa dipartimento di milano e monza brianza del 8 giugno 2018, prot. n. 89911 e di ats brianza del 28 giugno 2018, prot. n. 51347, parti integranti e sostanziali del presente atto ( omissis );";1
2448;"piano di urbanizzazione e verifica degli effetti sull’ analisi di rischio approvata ai sensi del d.lgs. 152/2006 marzo 2018 », con le prescrizioni contenute nelle valutazioni tecniche degli enti di cui al paragrafo precedente;";1
2449;piano di urbanizzazione e verifica degli effetti sull’ analisi di rischio approvata ai sensi del d.lgs. 152/2006 marzo 2018 », presentata dalla società bracco imaging s.p.a., con sede legale in milano, via egidio folli, 50 il dirigente della struttura bonifiche richiamati:;1
2450;"piano di urbanizzazione e verifica degli effetti sull’ analisi di rischio approvata ai sensi del d.lgs. 152/2006 marzo 2018 » redatto dallo studio raffaelli di cesano maderno ( mb ), per conto della società bracco imaging s.p.a., con sede legale in via egidio folli, 50 20134 milano, trasmesso agli enti con nota del 4 aprile 2018, acquisita agli atti regionali del 10 aprile 2018, prot. n. 18008;";1
2451;"potenziamento e integrazione delle misure in atto » ha invitato la giunta a introdurre misure incentivanti e di controllo per favorire la riduzione dei chilometri percorsi in lombardia dai mezzi più inquinanti, quali ad esempio un contatore intelligente di chilometri, la cosiddetta  scatola nera », da installare a bordo dei veicoli;";0
2452;precisa che il corrispettivo spettante al comune, di cui alla convenzione sottoscritta nel 2012, che fissava proporzionalità tra i rifiuti conferiti e il corrispettivo stesso, non subirà variazioni nonostante il volume complessivo di rifiuti conferibili si riduca da 790.000 a 510.000 mc.;0
2453;"precisato che i soggetti che effettuano la raccolta, il trasporto ed il conferimento dei rifiuti prodotti dai comuni agli impianti di smaltimento devono garantire la completa tracciabilità delle informazioni attraverso le procedure previste dalla normativa vigente rendendo palese all’ impianto di smaltimento il comune produttore del rifiuto urbano o assimilato anche al fine della corretta applicazione delle addizionali e delle riduzioni del tributo;";0
2454;premesso che:;0
2455;"premesso che il comma 2 art. 32 della l. 221/2015 stabilisce che l’ adeguamento delle situazioni pregresse, per il raggiungimento delle percentuali di raccolta differenziata come previste dalla vigente normativa, avviene nel termine massimo di ventiquattro mesi dalla data del 2 febbraio 2016 di entrata in vigore della stessa l. 221/2015;";0
2456;"premesso che in via silvio pellico 4, nel comune di nova milanese ( mb ) è ubicata un’ area denominata ex cromotecnica, di circa 350 mq, sulla quale si è riscontrata, a valle delle indagini preliminari svolte nel 1986, la contaminazione nel suolo e della falda da cromo esavalente e zinco;";0
2457;premesso che la regione lombardia ha convocato con note n. 21251 del 4 aprile 2017 e n. 23807 del 19 aprile 2017, la conferenza di servizi per il giorno 27 aprile 2017, per l’ esame del documento  stabilimento bracco imaging s.p.a. edificio 38:;0
2458;presa d’ atto della rinuncia al contributo e relativa economia il dirigente della u.o. economia circolare, usi della materia e bonifiche visti:;0
2459;"preso atto, altresì, che la d.g.r. 875/2018 prevede un monitoraggio dello stato dell’ arte degli interventi effettuato a cadenza semestrale, più precisamente al 31 marzo e al 30 settembre;";0
